,index,acc,val_acc,loss,val_loss
87,87,0.7954071164131165,0.7880539298057556,0.42113474011421204,0.4948146343231201
88,88,0.7954071164131165,0.7488760352134705,0.422529011964798,0.49341362714767456
89,89,0.7942829728126526,0.6949261426925659,0.42395758628845215,0.6289940476417542
90,90,0.8031154870986938,0.7341040372848511,0.4173491597175598,0.5607197284698486
91,91,0.8000642657279968,0.7463070154190063,0.41900715231895447,0.45931005477905273
92,92,0.7995824813842773,0.7726396918296814,0.4131307601928711,0.5285924673080444
93,93,0.7986189126968384,0.726396918296814,0.4130898118019104,0.6191416382789612
94,94,0.7954071164131165,0.7501605749130249,0.42058536410331726,0.4913904070854187
95,95,0.794925332069397,0.7013487219810486,0.4197581112384796,0.5637540817260742
96,96,0.7991006970405579,0.7585099339485168,0.41681936383247375,0.47958293557167053
97,97,0.8007066249847412,0.6923571228981018,0.4121011793613434,0.5504465699195862
98,98,0.797012984752655,0.7495182752609253,0.419113427400589,0.4990692138671875
99,99,0.7995824813842773,0.7379575967788696,0.41399139165878296,0.5691057443618774
100,0,0.8044002056121826,0.6583172678947449,0.4093839228153229,0.6475117206573486
101,1,0.8042396306991577,0.7334617972373962,0.40705734491348267,0.5764232277870178
102,2,0.7912317514419556,0.7064868211746216,0.41612493991851807,0.6238105297088623
103,3,0.8013489842414856,0.6929993629455566,0.4097559452056885,0.5628634095191956
104,4,0.8016701340675354,0.8105330467224121,0.4089711010456085,0.447748601436615
105,5,0.8048819899559021,0.7552986741065979,0.40842920541763306,0.4686821699142456
106,6,0.8002248406410217,0.7141939401626587,0.41009360551834106,0.6275566816329956
107,7,0.8066484928131104,0.7084136009216309,0.4038641154766083,0.6086884140968323
108,8,0.8013489842414856,0.7983301281929016,0.407392293214798,0.4677717983722687
109,9,0.7971736192703247,0.7219011187553406,0.41123026609420776,0.525767982006073
110,10,0.8015095591545105,0.7469492554664612,0.41237327456474304,0.5303441286087036
111,11,0.7974947690963745,0.7469492554664612,0.41324707865715027,0.5663734078407288
112,12,0.7986189126968384,0.7090559005737305,0.40939441323280334,0.6782219409942627
113,13,0.8029548525810242,0.7880539298057556,0.4093777537345886,0.44459834694862366
114,14,0.8026337027549744,0.7308927178382874,0.40518197417259216,0.5704331994056702
115,15,0.809057354927063,0.8625562191009521,0.39941492676734924,0.3669150471687317
116,16,0.8027942776679993,0.7090559005737305,0.4076171815395355,0.5762304067611694
117,17,0.8056849241256714,0.7398843765258789,0.4044891893863678,0.5215618014335632
118,18,0.8048819899559021,0.7597944736480713,0.40327146649360657,0.47453147172927856
119,19,0.8056849241256714,0.7199743390083313,0.40431585907936096,0.5787609219551086
120,20,0.8108238577842712,0.7456647157669067,0.3996611535549164,0.5217692255973816
121,21,0.8153203725814819,0.6987797021865845,0.39575907588005066,0.6348652839660645
122,22,0.8069696426391602,0.7283236980438232,0.4008661210536957,0.6241035461425781
123,23,0.8077725768089294,0.7533718943595886,0.40121009945869446,0.5064314007759094
